question,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
6360,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,6.339850002884625,0.5,3.1699250014423126,0.0021132833342948,0.1761069445245729,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6361,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0006666666666666,0.0555555555555555,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6362,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0006666666666666,0.0555555555555555,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6363,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0006666666666666,0.0555555555555555,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6364,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0006666666666666,0.0555555555555555,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6365,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0006666666666666,0.0555555555555555,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6366,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,6.339850002884625,0.5,3.1699250014423126,0.0021132833342948,0.1761069445245729,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6367,2.0,0.0,0.0,4,4,4,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0006666666666666,0.0555555555555555,1.0,,,1.0,4.0,1.0,1.0,5.0,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
6371,3.0,0.0,0.0,14,9,9,3,3,0,2,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.0095097750043269,2.377443751081734,1.0,,,1.0,9.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,,,,1.0,1.0,,,,,,4.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,11.0,4.0,6.0
6372,6.0,0.0,0.0,17,13,13,1,0,0,4,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6373,6.0,0.0,0.0,17,13,13,1,0,0,4,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6374,6.0,0.0,0.0,17,13,13,1,0,0,4,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6375,6.0,0.0,0.0,17,13,13,1,0,0,4,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6376,6.0,0.0,0.0,17,13,13,1,0,0,4,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6377,6.0,0.0,0.0,16,13,13,1,0,0,3,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6378,6.0,0.0,0.0,16,13,13,1,0,0,3,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6379,7.0,0.0,0.0,18,15,15,1,0,0,3,2.0,16.0,10.0,20.0,18.0,30.0,66.0,125.09775004326936,1.25,156.3721875540867,0.0416992500144231,8.687343753004818,1.0,,,7.0,15.0,6.0,6.0,12.0,12.0,15.0,15.0,6.0,1.0,,5.0,,1.0,,,,,,8.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,31.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6380,6.0,0.0,0.0,16,13,13,1,0,0,3,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6381,6.0,0.0,0.0,16,13,13,1,0,0,3,2.0,13.0,8.0,16.0,15.0,24.0,50.1057163358342,93.76537429460444,1.2307692307692308,115.40353759335932,0.0312551247648681,6.411307644075517,1.0,,,6.0,13.0,5.0,5.0,11.0,11.0,12.0,12.0,5.0,1.0,,4.0,,1.0,,,,,,7.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,2.0,,1.0,1.0,2.0,2.0,9.0,5.0,1.0,4.111111111111111
6382,3.0,0.0,0.0,14,9,9,3,3,0,2,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.0095097750043269,2.377443751081734,1.0,,,1.0,9.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,,,1.0,,1.0,,,,,,4.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,8.0,4.0,5.5
6391,3.0,0.0,0.0,14,9,9,3,3,0,2,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.0095097750043269,2.377443751081734,1.0,,,1.0,9.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,,,,1.0,1.0,,,,,,4.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,11.0,4.0,6.0
6393,3.0,0.0,0.0,14,9,9,3,3,0,2,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.0095097750043269,2.377443751081734,1.0,,,1.0,9.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,,,1.0,,1.0,,,,,,4.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,8.0,4.0,5.5
6394,3.0,0.0,0.0,9,8,8,1,1,0,0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,1.0,,,1.0,8.0,3.0,3.0,6.0,6.0,4.0,4.0,3.0,,,1.0,,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,4.0,5.0
6396,2.0,0.0,0.0,6,5,5,1,1,0,0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,1.0,5.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,4.0,5.0
6466,1.0,0.0,0.0,6,4,4,0,0,0,2,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,1.0,,,,4.0,,,7.0,7.0,,,,1.0,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,4.0,4.666666666666667
6468,1.0,0.0,0.0,6,5,5,0,0,0,1,2.0,9.0,6.0,12.0,11.0,18.0,30.529325012980813,62.26976913547136,1.3333333333333333,83.02635884729514,0.0207565897118237,4.612575491516397,1.0,,,,5.0,,,7.0,7.0,,,,1.0,,,,4.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6469,1.0,0.0,0.0,7,5,5,0,0,0,2,2.0,9.0,5.0,10.0,11.0,15.0,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,0.0172971580931864,3.203177424664165,1.0,,,,5.0,,,6.0,6.0,,,,1.0,,,,4.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6470,1.0,0.0,0.0,8,5,5,0,0,0,3,2.0,9.0,6.0,12.0,11.0,18.0,30.529325012980813,62.26976913547136,1.3333333333333333,83.02635884729514,0.0207565897118237,4.612575491516397,1.0,,,,5.0,,,7.0,7.0,,,,1.0,,,,4.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6471,1.0,0.0,0.0,8,5,5,0,0,0,3,2.0,9.0,5.0,10.0,11.0,15.0,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,0.0172971580931864,3.203177424664165,1.0,,,,5.0,,,6.0,6.0,,,,1.0,,,,4.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6472,1.0,0.0,0.0,8,5,5,0,0,0,3,2.0,9.0,6.0,12.0,11.0,18.0,30.529325012980813,62.26976913547136,1.3333333333333333,83.02635884729514,0.0207565897118237,4.612575491516397,1.0,,,,5.0,,,7.0,7.0,,,,1.0,,,,4.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6473,1.0,0.0,0.0,8,5,5,0,0,0,3,2.0,9.0,5.0,10.0,11.0,15.0,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,0.0172971580931864,3.203177424664165,1.0,,,,5.0,,,6.0,6.0,,,,1.0,,,,4.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6474,1.0,0.0,0.0,8,5,5,0,0,0,3,2.0,9.0,6.0,12.0,11.0,18.0,30.529325012980813,62.26976913547136,1.3333333333333333,83.02635884729514,0.0207565897118237,4.612575491516397,1.0,,,,5.0,,,7.0,7.0,,,,1.0,,,,4.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6475,1.0,0.0,0.0,8,5,5,0,0,0,3,2.0,9.0,5.0,10.0,11.0,15.0,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,0.0172971580931864,3.203177424664165,1.0,,,,5.0,,,6.0,6.0,,,,1.0,,,,4.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,4.0
6476,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,22.0,9.0,15.5
6477,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,20.0,9.0,14.5
6478,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,15.0,9.0,12.0
6479,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,21.0,9.0,15.0
6480,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,19.0,9.0,14.0
6481,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,21.0,9.0,15.0
6482,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,9.0,9.5
6483,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,11.0,9.0,10.0
6484,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,20.0,9.0,14.5
6485,1.0,0.0,0.0,5,3,3,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,,3.0,,,4.0,4.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,19.0,9.0,14.0
6505,2.0,0.0,0.0,8,6,6,1,0,0,2,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.0185021985907054,6.852666144705727,1.0,,,3.0,6.0,1.0,1.0,9.0,9.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,3.0,4.25
6506,2.0,0.0,0.0,9,6,6,0,0,0,3,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.0185021985907054,6.852666144705727,1.0,,,1.0,6.0,1.0,1.0,9.0,9.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,9.0,1.0,5.0
6509,2.0,0.0,0.0,9,6,6,0,0,0,3,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.0185021985907054,6.852666144705727,1.0,,,,6.0,1.0,1.0,9.0,9.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,2.333333333333333
6511,2.0,0.0,0.0,9,6,6,0,0,0,3,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.0185021985907054,6.852666144705727,1.0,,,1.0,6.0,1.0,1.0,9.0,9.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0,3.75
