question,taxa_acerto,num_submissoes,taxa_aceitacao,num_testes,num_consultas,num_erros_lgcs,num_errors_stx,num_erros,num_eventos,num_eventos_del,tempo_implementacao,qtd_alteracoes_codigo
1175,0.8064516129032258,5.516129032258065,0.14619883040935672,12.935483870967742,18.451612903225808,3.4838709677419355,1.2258064516129032,4.709677419354839,589.1612903225806,61.83870967741935,633.0284399999996,307.03225806451616
1113,0.6181818181818182,7.836363636363636,0.07888631090487239,16.672727272727272,24.509090909090908,6.072727272727272,1.1454545454545455,7.218181818181818,1796.9636363636364,198.54545454545453,779.9647647058816,1888.090909090909
1262,0.8947368421052632,8.31578947368421,0.10759493670886076,6.526315789473684,14.842105263157896,4.578947368421052,2.8421052631578947,7.421052631578948,461.05263157894734,44.36842105263158,559.1533529411763,202.3684210526316
1287,0.8888888888888888,4.75,0.1871345029239766,10.88888888888889,15.63888888888889,2.75,1.1111111111111112,3.861111111111111,810.4444444444445,89.94444444444444,917.2373124999993,485.3333333333333
1082,0.9146341463414634,7.7073170731707314,0.11867088607594936,17.25609756097561,24.963414634146343,4.2073170731707314,2.5853658536585367,6.7926829268292686,950.6585365853658,101.5609756097561,497.69822666666556,598.670731707317
1307,0.5263157894736842,7.631578947368421,0.06896551724137931,11.68421052631579,19.31578947368421,3.526315789473684,3.5789473684210527,7.105263157894737,636.0,70.52631578947368,558.2886999999996,359.89473684210526
1087,0.9404761904761905,6.238095238095238,0.15076335877862596,14.011904761904763,20.25,2.3452380952380953,2.9523809523809526,5.2976190476190474,1002.1428571428571,91.58333333333333,313.63232911392356,494.0833333333333
1112,0.6206896551724138,9.03448275862069,0.06870229007633588,16.482758620689655,25.517241379310345,5.379310344827586,3.0344827586206895,8.413793103448276,1192.4827586206898,147.58620689655172,892.5802777777753,937.3793103448276
1199,0.6428571428571429,14.571428571428571,0.04411764705882353,27.357142857142858,41.92857142857143,5.357142857142857,8.571428571428571,13.928571428571429,1303.5,140.07142857142858,1180.01622222222,1038.2142857142858
1267,0.2727272727272727,8.454545454545455,0.03225806451612903,11.363636363636363,19.818181818181817,3.909090909090909,4.2727272727272725,8.181818181818182,757.7272727272727,85.63636363636364,1222.2243333333354,487.09090909090907
1211,0.84,7.48,0.11229946524064172,18.76,26.24,4.8,1.84,6.64,779.36,89.08,774.0583333333328,516.28
1115,0.5428571428571428,13.6,0.03991596638655462,24.771428571428572,38.371428571428574,10.628571428571428,2.4285714285714284,13.057142857142857,1421.2857142857142,162.04285714285714,655.0518947368408,1679.0
1088,0.958904109589041,7.219178082191781,0.13282732447817835,13.164383561643836,20.383561643835616,4.164383561643835,2.095890410958904,6.260273972602739,745.013698630137,73.79452054794521,282.8848285714283,360.1506849315069
1037,0.74,2.86,0.25874125874125875,9.06,11.92,0.7,1.42,2.12,575.3,83.36,227.70278378378356,227.52
1306,0.2631578947368421,7.105263157894737,0.037037037037037035,12.736842105263158,19.842105263157894,3.526315789473684,3.3157894736842106,6.842105263157895,1084.6315789473683,116.0,972.886999999999,879.0526315789474
1025,0.8571428571428571,3.6904761904761907,0.23225806451612904,5.666666666666667,9.357142857142858,1.4285714285714286,1.4047619047619047,2.8333333333333335,611.8809523809524,74.57142857142857,377.5057499999991,315.7142857142857
1293,0.84,5.8,0.14482758620689656,16.06,21.86,3.08,1.88,4.96,1065.26,120.48,914.7099047619042,742.36
1254,0.9473684210526315,5.2631578947368425,0.18,13.0,18.263157894736842,2.3684210526315788,1.9473684210526316,4.315789473684211,918.2105263157895,111.36842105263158,1018.1524999999986,595.3684210526316
1258,0.6521739130434783,5.6521739130434785,0.11538461538461539,7.130434782608695,12.782608695652174,3.0,2.0,5.0,675.6086956521739,67.26086956521739,782.0121333333328,394.5217391304348
1294,0.875,4.770833333333333,0.18340611353711792,12.583333333333334,17.354166666666668,2.5833333333333335,1.3125,3.8958333333333335,1071.5416666666667,127.72916666666667,1049.300999999999,715.5833333333334
1248,0.6956521739130435,6.260869565217392,0.1111111111111111,14.695652173913043,20.956521739130434,1.826086956521739,3.739130434782609,5.565217391304348,1059.608695652174,115.69565217391305,1194.082499999999,659.0869565217391
1083,0.8714285714285714,6.942857142857143,0.12551440329218108,13.742857142857142,20.685714285714287,3.8142857142857145,2.257142857142857,6.071428571428571,832.0428571428571,103.32857142857142,278.77475409836023,445.07142857142856
1309,0.6,9.0,0.06666666666666667,9.6,18.6,4.9,3.5,8.4,706.45,76.05,749.4632499999999,504.95
1091,0.8125,10.609375,0.07658321060382917,17.375,27.984375,7.921875,1.875,9.796875,666.59375,83.328125,432.10624999999953,432.515625
1033,0.7551020408163265,9.877551020408163,0.07644628099173553,10.89795918367347,20.775510204081634,4.918367346938775,4.204081632653061,9.122448979591837,643.4897959183673,98.3265306122449,248.4927027027024,331.61224489795916
1174,0.7586206896551724,6.344827586206897,0.11956521739130435,18.137931034482758,24.482758620689655,3.310344827586207,2.2758620689655173,5.586206896551724,707.6206896551724,81.51724137931035,695.8616363636363,340.6896551724138
1308,0.3,10.3,0.02912621359223301,14.7,25.0,5.9,4.1,10.0,664.6,88.4,845.5223333333333,627.4
1080,0.9295774647887324,7.197183098591549,0.12915851272015655,15.661971830985916,22.859154929577464,5.464788732394366,0.8028169014084507,6.267605633802817,854.8732394366198,86.49295774647888,301.62645454545356,464.71830985915494
1153,0.7058823529411765,3.764705882352941,0.1875,12.470588235294118,16.235294117647058,1.0,2.0588235294117645,3.0588235294117645,833.5882352941177,99.76470588235294,732.9649166666665,459.0
1247,0.8666666666666667,9.133333333333333,0.0948905109489051,17.766666666666666,26.9,3.7333333333333334,4.533333333333333,8.266666666666667,1032.1,130.6,1273.5939615384611,794.6333333333333
1119,0.875,7.1375,0.12259194395796848,11.3375,18.475,3.7375,2.525,6.2625,982.55,107.3625,477.1540142857136,738.0625
